temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
55844,1.001576,1148733356,927291622,2077755,18431993,106073756,93034,2077666
56920,1.000578,1200682986,955066518,2616604,18222864,109467920,32694,2616717
57996,1.000714,1200712939,840300600,2519728,7704161,90475830,1962522,2519683
59610,1.000549,1200636625,939657577,441151,904067,114189587,478656,441170
59072,3.411836,4094139848,3205897077,1512280,3038560,389308357,1670197,1512306
60148,1.000552,1200657239,953532617,259281,789037,117032488,310717,259303
60148,1.000515,1200600604,969028339,62996,654525,120259510,61915,63016
60148,1.000528,1200623833,959872879,182421,756904,118272929,213867,182443
60148,1.000594,1200694578,954337416,237213,795634,117421589,272579,237235
60686,1.000596,1200703745,951489994,273521,817414,116760289,325300,273541
60686,1.000573,1200668521,950524274,285383,825571,116553961,338799,285405
61224,1.000577,1200678371,947975535,309136,846576,116093956,377984,309157
60686,1.000581,1200688303,954587149,247263,805592,117271753,291333,247284
60686,1.000573,1200679748,957227940,205867,789130,117928900,243772,205891
60686,1.000604,1200719966,967928515,78709,674924,119916334,87310,78731
61224,4.215038,5058050308,4028623265,1015191,3223506,494524687,1139848,1015213
61762,1.000585,1200690973,943284121,378207,895261,114931400,468509,378229
61762,1.000547,1200642091,946015130,337101,880186,115714662,408840,337120
61224,1.000577,1200681325,901607611,785120,1684992,104252979,798355,785155
62300,1.000636,1200728958,926984366,577556,1051893,111565427,644026,577612
62300,1.000536,1200621319,932816659,489582,973338,113133273,554182,489585
62300,1.000628,1200711936,944797713,341449,913004,115460605,385302,341470
62300,1.000579,1200670320,938063819,399328,1030042,114170211,450327,399348
62838,1.000556,1200649779,942137681,396930,898854,114812384,460811,396953
62300,1.000572,1200485779,933562408,438763,1188566,111825544,445415,438785
62300,1.000528,1200628320,957338238,220102,746987,117917329,244972,220124
62300,1.000535,1200624219,955495651,233208,783941,117505213,263238,233230
62300,1.000614,1200730680,961117172,176615,739286,118689185,184517,176636
62300,1.000649,1200764594,956519219,193542,857740,118531107,204891,193566
62300,1.000595,1200702007,957492620,212261,770027,117936198,240812,212282
62838,1.000618,1200732197,953108396,262403,785257,116971817,311652,262425
62838,1.002006,1202334067,949277265,349169,811857,116001079,373837,349191
63376,1.000578,1200697977,958445214,202143,751175,118163720,225143,202127
62838,1.000561,1200657486,953605339,261525,783423,117141808,298513,261546
62300,1.000565,1200669516,954760238,252094,783832,117315636,291907,252116
62838,1.000566,1200664750,943342858,353647,971353,114409337,367562,353668
62838,1.000542,1200600911,960979716,135636,852796,118209993,91482,135656
63376,6.225827,7470960671,5937723604,1756224,4789045,727670958,1829803,1756248
64452,1.000530,1200628196,943065764,383719,875995,115033421,460291,383741
63914,1.000577,1200679677,929856904,493509,1167132,111407738,516847,493548
64452,1.000573,1200684895,939062499,427943,932942,114295375,479697,427870
63914,1.000572,1200604391,945246721,340047,897833,115577299,382620,340064
64452,1.000545,1200526024,962231344,145875,725155,118872447,158166,145897
63376,5.651285,6781220766,5411654586,1224215,4126194,665246888,1320297,1224236
64452,1.000603,1200688985,942884878,376770,878030,115025833,465036,376792
64452,1.000598,1200692463,943593075,371780,874893,115080218,463819,371802
64990,1.000594,1200688711,941233537,397155,915181,114628711,470563,397178
64990,1.000645,1200747821,947273021,327265,856933,115814299,393775,327346
64452,1.000613,1200735360,957553762,207019,762203,117921637,240685,207009
64990,1.000560,1200660305,962834266,148233,721158,118876713,169051,148256
64990,1.000568,1200672554,961042148,164433,725262,118589739,188618,164454
64452,1.000567,1200673495,954104082,267440,790161,117046061,306549,267460
64452,1.000538,1200618961,902597312,830312,1490922,105800546,892949,830332
64452,1.000608,1200719013,929198753,544977,1104758,111858056,577017,544998
64452,1.000563,1200659893,924488236,573063,1144065,111068407,603463,573085
64990,1.000581,1200485554,946555574,339875,881029,115841220,374579,339895
64452,1.000580,1200605775,946304588,335106,894273,115737567,379480,335129
64990,1.000580,1200529699,951017960,284697,821841,116529438,326623,284718
65528,1.000581,1200566806,954791418,241296,780465,117310506,279951,241319
64452,1.000578,1200684342,958961189,201278,740195,118108423,232070,201300
64452,1.000579,1200683218,956982587,218741,745234,117786168,255139,218764
65528,1.000562,1200663147,952905559,259410,780125,117012413,310094,259430
