temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
55306,1.002090,739875267,702726111,14254,25202351,75559507,9227,14256
56920,1.001049,778621762,740180732,8948,26540919,79576923,2343,8949
57996,1.001055,60747504,57284738,2562,2055562,6156294,3734,2561
59072,1.000769,49599,576,222,73,90,338,222
57996,1.000668,26069,320,121,49,50,191,121
56920,1.000971,20340,256,96,40,40,159,96
57458,1.000991,37716,416,151,60,65,248,151
57996,1.001061,2006,32,12,6,5,19,12
55844,3.633441,144552,1753,564,199,281,985,564
57996,1.002328,69983,833,307,101,131,507,307
57996,1.001134,56529,608,228,79,95,361,228
56920,1.000947,5610,96,34,15,15,48,34
56382,1.000935,7854,128,47,19,20,75,47
56382,1.001057,0,0,0,0,0,0,0
56382,4.819010,89525,1217,351,127,191,644,351
55844,5.270901,20907,385,118,37,61,210,118
56382,1.851953,214229,2818,805,295,442,1460,805
56920,1.000892,42952,544,183,71,85,314,183
56920,1.000935,41119,544,176,60,85,304,176
56920,1.001154,47136,512,217,73,80,338,217
56920,1.000950,19921,353,124,40,56,198,124
56920,1.001225,9239,128,40,16,20,67,40
56920,1.001045,20023,256,90,40,40,142,90
56920,1.001206,17594,289,100,35,46,169,100
56382,1.000951,16856,288,101,37,45,170,101
56920,1.000968,131621,81043,158,1889,9036,327,158
56382,1.000879,9318,128,49,19,20,79,49
56920,1.000707,25004,385,101,60,61,192,101
56920,1.000886,30484,512,119,73,80,239,119
57458,1.000732,28598,480,127,69,75,243,127
56920,1.001087,46582,3458,184,216,416,370,184
57996,1.000950,60839,769,263,88,121,457,263
57458,1.000930,15726,192,65,29,30,111,65
56920,1.000955,29431,3179,142,195,380,249,142
56920,1.000968,41984,3335,185,179,399,330,185
56920,1.000969,22565,235,90,33,39,151,90
56382,4.470756,158907,1952,659,218,305,1130,659
57996,1.001218,0,0,0,0,0,0,0
56382,5.114924,195813,2447,815,289,388,1406,815
57458,1.001048,126044,23197,405,690,2631,698,405
57458,1.001040,61103,704,287,103,110,441,287
57458,1.000931,42743,512,199,71,80,304,199
56920,1.000864,38055,449,171,72,71,266,171
57996,1.000824,21788,384,126,55,60,218,126
56382,6.046284,128968,2016,689,297,315,1135,689
57996,1.000860,31140,448,170,58,70,274,170
56920,1.000946,9524,128,49,17,20,74,49
56382,4.337619,168199,1997,675,236,316,1154,675
56920,7.115746,258746,44456,986,1379,5072,1705,986
56920,1.000952,48481,19880,123,552,2231,237,123
56382,1.000931,41775,3354,192,201,398,347,192
56920,1.000697,71766,864,308,114,135,515,308
56920,1.000905,24389,288,107,45,45,174,107
56920,1.000891,4163,64,26,12,10,39,26
56920,1.038457,20121,225,81,38,36,135,81
57458,1.000844,18632,288,113,40,45,172,113
56382,1.000675,29821,384,132,54,60,218,132
56920,1.000901,31454,416,139,56,65,233,139
57458,1.000881,24895,416,141,57,65,240,141
56920,1.000873,21563,384,131,49,60,218,131
56920,1.001120,35591,3282,186,188,392,342,186
56920,1.001083,31748,513,177,75,81,300,177
56920,1.002130,62379,22861,194,677,2576,344,194
56382,1.001080,27763,480,162,66,75,266,162
56920,1.001155,11657,128,45,22,20,78,45
55844,6.446129,126913,1635,527,205,258,923,527
57458,1.001978,33630,546,205,81,87,328,205
56382,1.001140,37035,544,218,70,85,352,218
56920,1.001017,46151,545,197,77,86,324,197
56920,1.001199,45229,544,200,71,85,327,200
56920,1.000959,44478,512,192,66,80,306,192
57458,1.001236,40460,483,172,66,78,283,172
56920,1.001110,30147,480,178,58,75,294,178
56920,1.001104,43737,512,186,62,80,307,186
56920,1.000939,31128,352,126,47,55,214,126
56920,1.001205,11561,192,71,25,30,109,71
56920,1.001109,32334,384,141,53,60,230,141
56920,1.001018,21804,352,126,46,55,211,126
56920,4.484322,70351,1207,394,157,191,681,394
56920,1.000928,18886,320,104,44,50,183,104
57996,1.000663,18886,320,104,44,50,183,104
56382,1.001032,18886,320,104,44,50,183,104
56920,1.000946,18886,320,104,44,50,183,104
56920,1.000958,18886,320,104,44,50,183,104
55844,3.095321,87897,7836,460,508,910,964,460
