temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
55306,1.001757,10031442,1072728,45326,74695,203532,41496,45328
56920,1.004804,11642143,988425,51971,76259,201326,47227,51971
56920,1.000742,11315108,944451,51090,71921,193092,46764,51090
57996,1.008210,11412949,965505,51502,74234,197731,46863,51502
57996,1.004914,9799690,871519,42647,72959,187025,38126,42649
57996,1.001493,11333309,953206,51363,72764,194702,46917,51362
57996,1.009779,11501519,954496,51345,73144,195585,46922,51345
58534,1.007195,9804089,878126,42626,73729,188583,38206,42626
57996,1.001418,11280579,947056,51113,72184,193599,46833,51113
59072,1.007654,11325319,956828,51441,73418,196209,46830,51441
58534,1.006290,9786458,875651,42698,73321,187660,38207,42698
59072,1.006076,11342377,947270,51163,72285,193853,46877,51166
59072,1.001576,11321543,953901,51194,72833,194855,46803,51194
59072,1.001486,9773518,874817,42594,73284,187697,38083,42594
59072,1.009925,11423766,955051,51299,73093,195440,46857,51299
59610,1.007197,11354583,956427,51223,73200,195591,46903,51224
60148,1.007979,10736536,932566,47495,74692,194875,42952,47494
60148,1.004373,10489074,908479,46614,72830,190356,42174,46614
60148,1.004423,11389618,955237,51295,73021,195216,46842,51296
60148,1.004404,11302243,949884,51061,72543,194325,46798,51062
59610,1.005800,9834105,881733,42652,74075,189233,38106,42652
60148,1.007659,11369232,948870,51159,72487,194230,46844,51160
60148,1.004352,11340366,954138,51330,72903,194963,46918,51330
60148,1.005707,9874408,888091,42681,74725,190520,38162,42681
60148,1.006087,11274315,947423,51301,72263,193765,46814,51301
60148,1.001043,11303277,948808,51165,72337,193869,46899,51162
60148,1.004127,11406210,963875,51437,73979,197118,46868,51437
60148,1.003845,9814800,873570,42481,73079,187251,38128,42481
60686,1.004189,11254098,947059,51089,72226,193749,46869,51089
60686,1.000796,11343808,956776,51375,73195,195573,46808,51374
61224,1.000752,9730714,867152,42408,72437,185955,38049,42409
60686,1.001143,11368107,948287,51196,72256,193685,46943,51196
60686,1.000901,9798192,876853,42555,73522,188176,38048,42556
60686,1.000766,11340146,941624,51075,71598,192466,46762,51075
60686,1.000724,11275962,949687,51210,72405,194004,46869,51210
60686,1.000834,9774330,875764,42477,73422,187932,38054,42477
60686,1.000757,11306748,938746,50967,71353,191949,46753,50967
61224,1.000750,9719955,866215,42299,72442,186057,38030,42299
60686,1.000765,11372710,933512,50881,70800,190899,46749,50881
61224,1.000791,9771283,871583,42503,72992,187155,38050,42502
61224,1.001477,11273300,929681,50905,70450,190242,46774,50905
60686,1.001171,9951780,869483,42613,72826,186865,38024,42612
61224,1.000757,11194862,935407,51029,71021,191369,46811,51030
61224,1.003298,9777720,871050,42566,73019,187225,38086,42566
61762,1.001444,11196415,932987,51019,70800,190987,46788,51019
61224,1.000828,9675605,865044,42597,72386,186013,38031,42597
61224,1.000949,11144153,936253,51112,71096,191511,46811,51116
61224,1.000895,9721886,871114,42540,72976,187145,38024,42540
61762,1.000816,11301537,933891,51007,70877,191092,46788,51007
61224,1.000954,9748532,871680,42616,73007,187200,38057,42616
61224,1.000833,11133244,934045,51118,70869,191067,46808,51118
61224,1.000827,9669271,863913,42338,72257,185751,37968,42339
61224,1.000863,11152503,935913,51160,71101,191547,46814,51161
61224,1.000915,9772859,872122,42693,72929,186908,38140,42693
62300,1.000967,11385921,944454,51414,71799,192730,46917,51418
61762,1.001089,10787718,930796,48455,73479,193524,43915,48454
61224,1.000850,10351700,875848,45264,70477,184888,41006,45265
61762,1.000875,10659912,922650,47894,73296,192601,43248,47895
61762,1.001392,10504529,888278,45940,71183,186838,41527,45940
61762,1.001392,10844821,929337,48825,72687,192706,44532,48824
61762,1.001179,10126374,875004,44603,71095,185379,40255,44603
62300,1.001212,11245580,949031,51286,72500,194302,46792,51286
61224,1.003502,9716268,860627,42390,71850,184889,38049,42390
62300,1.001261,11401020,943624,51158,71805,192832,46875,51159
62300,1.003709,9737260,869649,42693,72879,186940,38034,42692
61762,1.001150,11135504,935288,51085,71099,191614,46679,51085
61762,1.000770,9742440,869287,42665,72713,186529,38151,42665
62300,1.000813,11335386,933984,51014,70891,191091,46728,51014
62300,1.003537,9713604,867452,42555,72597,186361,38113,42555
62300,1.001243,11184076,938919,50987,71514,192466,46731,50988
62300,1.001128,9599545,852007,42299,70909,182997,38009,42298
62300,1.001347,11306117,952410,51296,72877,195063,46817,51296
62300,1.001223,9628673,855334,42343,71231,183630,37930,42345
62300,1.001445,11262547,948411,51004,72447,194199,46757,51002
62300,1.003753,9691756,863471,42415,72103,185369,38021,42418
62300,1.001532,11201104,940542,51146,71602,192567,46728,51144
62838,1.001236,9641617,854675,42329,71246,183721,37998,42329
62300,1.001488,10670138,912335,47135,72744,191133,42911,47345
62300,1.001146,10572807,893648,46147,71527,187533,41626,46024
62300,1.001315,11241709,944843,51013,72121,193619,46708,51013
62300,1.001316,9615335,854474,42206,71125,183391,37960,42206
62300,1.001144,9710546,864832,42265,72363,185947,38041,42265
62300,1.001230,11313787,932732,51023,70770,190902,46723,51023
62838,1.001414,9761431,868500,42313,72729,186646,38054,42315
62300,1.004855,11342486,938258,50978,71385,192074,46867,50978
62838,1.001278,9770896,871049,42581,72933,186981,38069,42581
62300,1.000812,11367086,931185,50860,70583,190515,46692,50861
62300,1.000954,9738360,871436,42725,72989,187111,38076,42726
62300,1.000854,11244349,934075,50935,70884,191103,46724,50935
62300,1.000872,9738876,870671,42526,72946,187061,38071,42525
62300,1.000819,11232285,936703,51181,71128,191581,46734,51181
62838,1.000866,9723488,869195,42574,72772,186741,38051,42574
62838,1.000889,11310782,931210,51018,70628,190624,46733,51018
62300,1.000861,9740763,870082,42549,72860,186874,38059,42550
62300,1.000918,11415625,930006,50977,70478,190273,46670,50978
62838,1.000898,9749075,872155,42627,73061,187319,38140,42627
62300,1.000899,11407845,937682,51088,71243,191791,46838,51088
62838,1.000865,9710741,864028,42452,72267,185752,38061,42452
62838,1.000922,11189148,934857,51031,70954,191240,46821,51031
62838,1.000895,9754605,871620,42584,73001,187144,38064,42584
62838,1.000979,11401784,935688,51254,70995,191284,46735,51254
62838,1.000951,9810609,872103,42552,73074,187301,38105,42553
62838,1.000968,11301724,936965,51092,71097,191438,46823,51091
62838,1.000926,9727487,867687,42563,72619,186441,38037,42563
62838,1.000779,11314485,930960,51053,70588,190499,46706,51053
62838,1.000788,9725581,869985,42699,72840,186845,38078,42700
62838,1.000802,11273112,934059,51146,70872,191081,46687,51146
62300,1.000810,9700995,868074,42439,72654,186520,38057,42439
62300,1.000797,11434045,933498,51110,70807,190922,46740,51110
63376,1.000880,9765770,873711,42730,73263,187646,38116,42730
62838,1.001009,11192166,929407,51075,70416,190210,46739,51075
63376,1.003562,9736096,868285,42739,72684,186551,38052,42739
62838,1.000754,11108686,932254,51094,70716,190801,46689,51094
63376,1.003496,9684304,861262,42629,71878,184857,38057,42629
62838,1.000843,11478178,975307,51892,74819,198496,47086,51893
63376,1.000909,11413392,952509,51501,72698,194527,46892,51504
63376,1.001009,11452885,946656,51278,72205,193672,46744,51278
63376,1.000752,9825017,881343,42922,73810,188525,38203,42922
62838,1.000816,11306251,942449,51273,71676,192522,46886,51273
62300,0.764345,9332905,753620,41198,56226,151290,38147,41198
