temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
55306,1.002374,651073242,553839450,40504,7542373,65436782,38002,40503
56382,1.001464,692061319,581209698,44213,6404036,69383461,40734,44216
57996,1.001314,572044494,459211801,44155,290301,57093719,41075,44156
59072,1.000790,598740004,480959887,43760,304184,59798580,40759,43759
59072,1.000821,733675225,588202969,62618,370853,73128517,58346,62620
59072,1.000798,729623745,584895346,62699,370572,72719528,58236,62698
59610,1.000670,739525970,593982711,54399,377458,73852507,49929,54400
59072,1.002376,723949715,580181236,62916,366757,72132761,58549,62916
59610,1.000672,724095121,580508966,62298,366099,72172612,58518,62301
60148,1.000693,717957758,576460375,54354,367527,71674628,49947,54355
60686,1.000859,730827296,585976773,62670,370582,72853699,58525,62670
60148,1.000778,622743281,499365608,52393,313454,62082763,48834,52394
60686,4.690766,3481949079,2795552808,266482,1751438,347564250,240977,266485
60686,1.000688,594895332,476593384,53778,301677,59253142,49548,53776
61224,1.000850,706863929,567526876,54021,360576,70562027,49883,54021
61224,1.000835,735581978,589815646,62303,371667,73329697,58509,62304
61224,1.000734,736179299,590243480,62360,373552,73384594,58430,62360
60686,1.001559,758424820,609469625,53903,385043,75776840,49525,53902
60686,1.000719,783789863,627783332,71429,396703,78050286,66620,71428
61224,6.320512,4768029974,3827605945,376151,2407237,475883398,344699,376153
62300,1.001154,742422788,595469299,62150,374382,74031604,57928,62151
61224,1.000690,797588695,641452096,53959,402934,79751887,49089,53960
61762,1.000790,713382667,571908805,61475,358065,71101136,57487,61476
62300,1.000748,789771752,633931028,62765,398333,78814880,57658,62766
62300,1.000694,761567510,612142272,54001,384607,76107208,49000,54005
62300,1.000757,792668578,635959331,62643,398415,79066089,57741,62644
62300,1.000730,785435141,630285042,62447,394200,78359757,57737,62448
62300,1.000787,665388132,533877368,53014,335267,66374990,49379,53014
62300,1.000616,595264256,478217395,43636,301776,59456957,40767,43635
62300,1.001478,638259524,511762869,53112,327404,63629441,49819,53111
62838,1.000728,732137660,586990778,62098,368893,72977415,58883,62096
62300,1.000716,731037980,587086965,53890,372983,72994988,49973,53892
62838,1.000620,739306980,592846906,62272,374215,73707320,58442,62272
62838,1.000739,783358185,628095647,62490,398606,78092744,57831,62491
62300,1.000816,802134905,644036408,62263,404593,80071255,57711,62263
62838,1.000829,792271146,635893412,62348,401886,79060740,57827,62348
63376,1.000752,629627227,504992526,52234,318092,62783920,48994,52233
62838,1.000641,658841172,528511965,52932,333015,65708827,49213,52933
62838,1.000892,682651935,548045757,53028,344385,68136306,49122,53028
62838,1.000797,582400554,466393730,52086,294347,57984631,49487,52084
63376,1.000680,595839231,478567314,44095,303730,59501741,40975,44097
63376,1.000686,707448162,566975309,61810,358292,70489748,58625,61809
63376,1.000612,730334023,586600884,53991,372549,72934600,49963,53989
63914,1.000719,746992948,599187960,62265,377041,74494720,58428,62265
63376,1.000760,740175162,593486792,62682,376981,73789095,58675,62680
63376,1.000708,797906544,640457094,62488,403001,79626786,57785,62488
63376,4.632292,3421286938,2746383134,270242,1726638,341457899,249319,270240
63376,1.000666,732351326,588117119,55824,369856,73121135,50906,55824
63376,1.000798,613481021,491908232,50872,308691,61155415,45819,50872
63914,1.000950,590615427,474296130,44186,299240,58973410,40541,44186
64452,1.000778,639533580,513090701,52172,322597,63789043,48695,52175
64452,1.000985,722053919,576457423,61969,363495,71670045,58004,61969
64452,1.000696,750394259,601747407,62237,379033,74817964,57813,62237
64452,1.000636,756800774,607037064,62123,382154,75473619,57587,62123
64452,1.000638,737537832,592594228,53771,375315,73681238,49047,53771
64452,1.000656,798028845,640853676,62407,401722,79677130,56991,62407
63914,1.000724,789854889,632930550,71255,398920,78691893,65958,71255
64452,1.000740,795300181,638561055,62267,400666,79389469,57133,62267
64452,1.000662,735734094,591259910,53457,372701,73515783,48296,53457
64452,1.000621,559112500,448719922,43011,281492,55789935,39745,43011
64452,1.000624,784446675,629599796,62518,394495,78277228,57163,62518
64452,1.000644,750217732,601958317,61834,376881,74840437,56982,61834
64452,1.000619,738410796,593369714,53711,372234,73774946,48057,53711
64452,1.000597,791337982,635280799,62542,394676,78981086,56873,62542
64452,1.000705,778612997,624724617,62938,392145,77669054,57057,62941
64452,1.000725,796752010,639532498,62408,398021,79512520,56769,62406
64452,1.038292,787021372,632645887,54546,397429,78658811,48850,54546
64452,1.000635,594542894,476374711,52312,297178,59222042,48799,52312
