temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
54768,1.001645,746686833,658310433,9800,12880057,75894483,8691,9801
56382,1.000800,789077988,695742261,4381,13602178,80202117,1567,4382
56920,1.001337,601041771,492214173,2687,1037661,60805371,4095,2693
57996,1.000736,1019816554,830530372,1625,458070,103221530,2401,1625
58534,1.000559,1097507425,893871588,1570,493093,111091495,1968,1570
59072,1.000563,1113235632,906720889,1312,499127,112687925,1817,1312
59072,1.000572,1086490305,884924976,1337,486928,109979688,1712,1338
59610,1.000634,1143951117,931829270,976,512526,115807795,904,976
59610,6.584438,7411912820,6037770975,6004,3326046,750372735,2495,6005
60148,1.000600,930528875,757789247,1711,418996,94178722,1850,1711
60148,1.000723,976299772,795183631,1455,438950,98823588,960,1465
61224,1.000672,866435861,705583445,1510,388348,87692428,2201,1510
60686,3.730691,4122100451,3357724054,3704,1847152,417296014,2971,3704
61224,1.000705,1073769892,874522525,1533,481279,108686382,2112,1534
61224,1.000667,1122395513,914217790,1112,503080,113619428,1436,1112
60686,1.000634,1130162237,920555187,1188,506570,114406841,1380,1187
61224,1.000644,1111956920,905685040,1365,498542,112559126,1676,1365
61224,1.000696,1103451025,898708331,1678,495467,111691861,1919,1678
61224,1.000668,1114977285,908142452,3140,502417,112864572,1001,3140
61224,1.000699,1059921545,862587717,1387,475274,107199972,1763,1387
61224,1.000791,1076182421,876642939,1140,483764,108952697,513,1140
61224,1.000733,1158274415,943572847,885,519186,117267388,197,886
61762,1.000615,866888061,706014741,1276,388750,87744067,1621,1277
61762,1.000595,1070797115,872124021,1459,480288,108388344,1960,1459
62300,1.000732,1079944076,879581284,1373,484731,109315135,1861,1373
61762,1.000659,1074237557,874934472,1462,481814,108737214,1958,1462
61762,1.000600,1075400703,875845867,1628,482629,108850703,2290,1631
61762,1.000591,1052936208,857451055,2126,473288,106564630,3230,2125
62300,1.000584,1127207109,918101489,1487,505922,114102450,1621,1488
62300,1.000772,1138786944,927580697,1441,511068,115280594,1239,1442
62300,1.000561,1163755593,947976344,1176,522296,117815139,688,1176
61762,1.015063,1113851334,907191668,1742,500685,112747192,1834,1742
62300,1.000743,1116249131,909161082,1549,501001,112991085,1809,1549
62300,1.000690,1110237851,904269232,1503,498868,112383665,1544,1503
62300,1.005650,1122338528,914123137,1247,503168,113607980,1555,1248
62300,1.000822,1113113261,906603772,1426,499964,112673680,1563,1426
62300,1.000637,1130997430,921240378,1141,507114,114492227,1333,1142
62300,1.000743,1159710689,944675103,1021,519797,117404600,823,1021
62300,1.000698,1124016522,915489791,1364,504320,113777677,1523,1365
61762,1.000659,1124172938,915623283,1396,504146,113794296,1614,1396
62300,1.000783,1113678966,907046573,1479,499679,112728456,1886,1480
62300,1.000636,1120257139,912416974,1375,502294,113395465,1844,1375
62838,1.610463,1832953608,1492771663,1854,822216,185522309,1539,1854
62838,1.000653,1036955325,844546628,1301,465510,104960979,1668,1301
62838,1.000659,1091355870,888895694,1205,488969,110472519,1640,1206
62838,1.000661,1071681699,872844807,1388,481068,108477455,1723,1388
63376,1.000743,1150017276,936788036,1006,515398,116424231,535,1006
62838,4.284868,5016762425,4086799701,3724,2249731,507905800,685,3724
63376,1.209982,936263206,762354200,1830,420541,94742428,2815,1830
63914,1.000711,967818747,788071671,2003,434147,97944223,3553,2003
63376,1.000691,1052698846,857259235,1887,471990,106540664,3255,1887
63376,1.000735,1081117161,880489737,1658,485070,109427901,2322,1659
63914,1.000606,1117088321,909867069,1316,501254,113078712,1670,1318
63376,1.000698,1010041496,822660483,1258,453002,102241188,1694,1258
63376,1.000702,1114693920,907907029,1308,500197,112834745,1875,1308
63376,1.000688,1165743745,949658504,721,522128,118023630,251,722
62838,2.485467,2656599015,2163885518,2883,1191512,268927183,2474,2884
63376,1.000620,1022970987,833170926,1286,458871,103547034,1832,1287
63376,1.000755,1100202325,896108172,1283,493499,111368636,1773,1283
63376,1.000799,1100427022,896315007,1161,493379,111394456,1412,1161
63376,1.000688,1116133137,909155101,1072,500935,112989652,1068,1073
63376,1.000613,1142826959,930977706,927,512234,115702286,289,926
63376,1.001060,1035161877,843143649,1289,464184,104787544,1127,1289
64452,1.000717,1035073421,842958443,1291,464024,104760041,2207,1291
64452,1.001737,1052462283,857203210,1349,471970,106535993,1862,1350
63914,1.000511,1068791101,870496009,1355,479107,108185670,1810,1355
64452,1.000584,1079216196,879005888,1400,483951,109243241,1816,1400
64452,1.000586,1145642497,933250374,1021,513364,115984383,551,1021
63914,2.991098,3220893643,2623525193,3077,1443363,326050711,3211,3078
64452,1.002102,1042645728,849117173,1760,468280,105529005,2429,1760
64452,1.000583,1004211193,817936801,1163,450795,101653159,1334,1163
64990,1.000613,1170939488,953890686,845,524739,118549590,173,845
63914,1.000671,1173337615,955238160,831,525409,118717139,267,831
64452,1.000579,1185479926,965742633,661,531248,120022788,148,661
64452,1.000557,1050282932,855478977,1075,470875,106319048,1127,1074
64990,1.000588,933319261,760059684,1629,419283,94461386,2135,1629
64452,4.544944,4983737110,4059570248,4966,2236147,504522259,3573,4965
64990,1.013805,1104976848,899975312,1378,496451,111849922,1915,1378
64452,1.000625,1014187529,826020657,1331,455141,102658440,1797,1330
64990,1.000578,1093487615,890612906,1478,491379,110686087,1999,1478
64452,1.000582,1089703464,887546971,1323,488639,110304668,1839,1323
64990,1.000761,1100021440,895945861,1432,493519,111348753,2008,1432
64990,1.000653,1054062030,858376289,2039,473481,106679990,3173,2038
64990,1.000609,1097254044,893636406,2084,493719,111062305,2213,2088
64452,1.000649,1105993550,900803879,1613,497303,111953163,1808,1617
64452,1.000644,1108391935,902777226,1293,497929,112198236,1708,1292
65528,1.000652,1106096301,900898006,1428,496817,111964710,1787,1429
64990,1.000647,1009911415,822545244,1311,452957,102226646,1802,1314
64990,1.000617,1165070424,949065179,897,521835,117949967,649,898
64990,2.356266,2576606737,2098740951,2508,1154744,260830830,2670,2508
64990,1.000646,1064391989,866821557,1841,477237,107729020,2958,1842
64990,1.000775,1076812237,877011763,1471,482942,108995492,2085,1471
64990,1.000661,1123679078,915247517,1341,503889,113747513,1702,1342
64990,1.000604,1143525065,931481733,911,513064,115764457,995,910
64990,1.000582,1183386350,964020231,735,530313,119808552,310,735
64990,1.000595,1185197485,965515222,682,530893,119994508,170,682
65528,1.000608,1004124684,817770351,1575,451513,101632648,1837,1575
62300,8.478078,2492143693,2029747913,1731,1117829,252253957,407,1731
62300,1.109562,897718778,731307254,639,402625,90886422,148,639
