temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
55844,1.001639,560557885,527971809,32317,18941648,56796657,29860,32317
56920,1.000824,576459782,542159556,35843,19449916,58319847,32260,35844
57996,1.000829,76125793,57260480,80060,2071208,6209658,77097,80068
59072,1.001082,33795762,2504985,157180,132889,395756,148598,157181
60148,1.001118,33457193,2538884,157271,136633,403303,148683,157272
60148,1.001272,35101511,2634670,165792,138180,414524,157415,165792
59072,1.001060,35180486,2665692,166237,141601,421435,157395,166237
60148,1.001307,35247217,2669079,165874,141998,422206,157433,165873
60148,1.001128,35539214,2657648,165393,140737,419653,157374,165391
60686,1.001004,35308270,2644442,165057,139342,416768,157447,165058
60686,1.000984,35150962,2629120,165213,137622,413335,157337,165214
61224,1.001011,35150411,2632884,165313,137948,414123,157494,165313
61224,1.001038,35640696,2677044,166055,142842,423982,157549,166054
60686,1.001010,35355509,2659579,165673,140965,420089,157479,165672
61224,1.001014,35285337,2665879,165252,141627,421497,157452,165254
61762,1.001017,35298149,2665356,165463,141598,421384,157625,165465
61762,1.001112,35255294,2657491,165457,140737,419641,157445,165456
61224,1.000828,35441368,2650178,165554,139905,418027,157523,165555
61762,1.001007,35232839,2643434,165575,139120,416475,157426,165576
62300,1.001081,35079393,2641806,165602,138934,416120,157357,165603
61224,1.000939,35015985,2644974,165578,139300,416830,157403,165581
61224,1.001012,29512906,2237543,138323,117676,351780,130389,138323
61762,1.000985,31687106,2329413,147603,120709,364662,138960,147603
62300,1.000818,33743031,2539501,158660,136658,403441,148458,158661
61762,1.000962,33767720,2518941,158343,134442,398884,148437,158344
62300,1.001112,35355739,2594353,166411,133545,405306,157358,166409
61762,3.872536,127393258,9539373,600391,505108,1506181,565135,600394
62300,1.000912,35111215,2651847,166265,139988,418397,157241,166266
62300,2.411535,81249218,6109268,381716,323987,965436,361762,381717
62300,1.000902,33492664,2526727,156613,135203,400593,148734,156614
63376,1.001018,35721586,2641282,165695,138815,416025,157536,165695
63376,1.000970,35273901,2651752,165564,140027,418365,157532,165563
63376,1.022531,37221583,2772054,174588,144266,435042,166441,174590
62838,1.000993,35650788,2694512,166059,144755,427865,157467,166059
63376,1.000918,36864537,2778378,174476,144960,436444,166230,174478
63376,1.000839,35543970,2710713,166061,146560,431459,157531,166061
63376,1.001239,37389072,2767903,174852,143779,434098,166435,174852
63914,1.000955,35362945,2683283,166402,143489,425354,157543,166404
63376,1.000973,37096713,2779052,174603,143322,434432,166308,174604
63376,1.000929,35407311,2667751,166373,141825,421922,157494,166373
63376,1.000983,35591099,2661313,165801,141115,420509,157514,165801
63914,1.001018,35259498,2672385,165694,142304,422901,157625,165692
63376,1.000708,31700287,2346020,148193,124273,370527,139149,148193
63914,1.000721,35449011,2601407,167252,134425,407182,157206,167252
63376,1.000698,34021641,2524448,158797,134979,400091,148668,158798
63376,1.000911,35359142,2627419,166872,137264,412959,157216,166871
63376,1.000712,29667112,2229494,138232,116771,349986,130260,138234
63376,1.000984,33858051,2522268,158332,134838,399699,148563,158333
63914,1.001004,35749094,2682791,167949,143467,425291,157316,167950
63914,1.000954,36953264,2754654,176318,142328,431205,165939,176313
64452,1.000767,35558416,2672326,167900,142224,422929,157287,167902
64452,1.000874,35734455,2695423,167949,144861,428150,157341,167950
63914,1.001081,37276768,2764384,176625,143338,433360,165913,176627
64452,1.000905,21356028,1587842,99718,85072,251507,94368,99718
64452,1.000771,33584885,2513226,157085,133769,397652,148632,157087
64452,1.000932,35235482,2605494,165647,134889,408099,157356,165646
64452,1.000759,33252875,2505830,156837,132869,395926,148590,156838
64452,1.000960,33971003,2547713,157054,137588,405288,148744,157053
64452,2.303373,82645557,6192277,389815,324113,973871,370086,389817
64990,1.001004,33987378,2550040,156824,137855,405813,148728,156823
64990,1.001028,35557951,2621432,165560,136658,411576,157338,165560
64452,1.000863,35291867,2646676,165369,139462,417223,157371,165371
64990,1.001143,35452307,2655272,165410,140402,419125,157449,165410
65528,1.001163,35402914,2659977,165179,140920,420176,157442,165179
64990,1.001100,35517171,2676508,165609,142764,423863,157539,165609
64990,1.001109,35037512,2635075,164801,136457,412475,157262,164802
64990,1.001162,32572677,2396264,149180,129841,381684,139503,149178
65528,1.001002,35719113,2608963,167351,135243,408836,157314,167353
65528,1.001180,33856529,2540505,158582,136731,403684,148561,158582
65528,1.000939,30010882,2208758,138295,116392,347864,130119,138294
65528,1.000890,35419145,2636200,167038,136680,412756,157264,167038
64990,1.001087,27360027,2026140,128584,106692,319151,121127,128584
64990,1.001103,35598146,2670706,167654,142127,422589,157315,167652
64990,6.210219,216754627,16217988,1023743,855310,2557706,961959,1023745
65528,1.001031,33719636,2502943,157625,132584,395322,148663,157626
65528,1.001081,33373866,2526238,157966,135198,400505,148583,157966
65528,1.000973,34834995,2609401,166521,135325,408952,157384,166521
66066,1.000834,34409413,2608468,161815,140274,414481,152926,162064
65528,1.000758,37926660,2851228,180099,148434,447474,170367,179945
65528,3.698511,128238423,9745748,606896,518780,1542295,574033,606899
66066,6.969239,251888297,18980573,1187850,998946,2991455,1127558,1187849
65528,1.000774,35728016,2648405,165082,140284,418490,157274,165338
66066,1.000924,27919788,2112969,129865,114680,336319,121542,129743
66604,1.001169,33802946,2543020,158653,133460,399588,148562,158652
66604,1.001169,29602772,2166391,138333,113211,340282,130211,138335
66066,1.894282,65053186,4831231,305488,254951,761911,287505,305487
66604,1.001245,35368659,2620917,166838,136619,411516,157267,166838
