temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
54768,1.001705,624825534,491081614,50646,540338,61294846,22814,50651
58534,2.578425,2997855020,2441833108,5486,1322003,303462211,1923,5487
58534,1.000805,1174346935,956457289,2371,528378,118869035,998,2370
58534,1.000726,1171343004,954064863,2359,526969,118571595,933,2358
58534,1.000717,1174465327,956625694,2327,528292,118889707,832,2328
58534,1.000721,1173929167,956140551,2467,528520,118829768,1002,2467
60148,9.499800,11162249340,9092362674,19208,5011531,1129994725,2020,19209
60148,8.520376,9984071131,8118458219,95924,4538243,1008997237,76905,95926
60148,1.007353,1176975055,958532683,3289,530665,119127104,1104,3289
60148,1.000641,1174570464,956572434,2473,528635,118881696,1100,2471
60148,1.000627,1174888828,956961714,2300,528537,118931350,819,2302
60148,1.000632,1175418183,957360618,2365,528634,118980983,865,2365
60148,1.000643,1141169694,923873198,9604,551764,114854538,5358,9605
61224,1.000717,1128980522,918691772,15907,528340,114217359,2661,15904
61224,1.000598,1139991952,926345086,30803,568867,115232424,2839,30804
62300,1.038743,1180353178,959130420,35860,605204,119332037,3863,35860
63376,1.035614,1165160068,946955808,38372,600035,117819931,4249,38375
63376,1.021996,1189860526,907484490,310389,688183,112926879,285119,310391
64990,1.006346,692115603,510167344,256243,539224,63620479,225288,256248
65528,1.006718,686400723,492665815,257871,544099,61462618,225953,257865
65528,1.005111,706409826,490466510,324993,534624,61162559,295465,324990
66604,1.005250,678372129,489054191,257791,528115,61000696,225308,257792
66604,1.004839,685182878,493914837,258303,538514,61613435,225399,258308
66604,1.005253,692105749,498373592,257059,540864,62169197,226146,257066
67142,1.001164,703503776,486743217,327292,544469,60710814,296462,327292
67680,1.000924,683431734,488231381,251149,493242,60872891,222914,251151
68218,1.001112,673571930,483256329,255942,536509,60282026,226343,255948
68756,1.004419,705179021,493128390,325700,530373,61493854,294352,325701
68218,1.005659,694068620,499563084,256300,544921,62312509,226299,256306
68756,1.005336,701872505,496806737,327594,549304,61965360,296630,327605
68756,1.001167,695750391,493031121,326388,534692,61485008,295161,326393
69294,1.001155,675409171,486092435,258103,533615,60625801,225667,258105
69294,1.005483,900170346,659138661,254857,614169,82136072,225302,254852
69832,1.004395,805257157,587871381,227926,562915,73272155,199693,228275
69832,1.001162,722751754,512759817,277491,526353,63924391,248862,277213
69832,1.001101,686386529,496019379,257901,555620,61888125,227081,257895
69832,1.005859,695401383,488940393,325574,525570,60963452,294667,325574
70908,1.005527,685260775,499432946,256617,530647,62292861,225366,256620
70908,1.001083,694408221,489612706,285964,539064,61064373,254806,285967
70908,1.005652,701254067,501568307,299697,537478,62557759,266043,299696
70908,1.008492,712484630,498426485,326733,536502,62155337,295251,326733
70908,1.000897,661232773,489542769,188895,534343,61076354,155449,188900
71984,1.004662,729809671,505287787,324663,531670,63003309,295261,324668
71984,1.001243,683284758,491767036,255525,547426,61353632,226017,255528
71446,1.001045,670021028,491160602,257735,531281,61257646,225547,257735
72522,1.004863,931793292,688159944,253506,626100,85740308,224926,253508
71984,1.005171,680377072,472488529,324946,535989,58938237,296774,324945
72522,1.004999,1006895706,745328620,324954,678392,92838304,296200,324955
73060,1.004333,684045708,508462389,189652,582306,63459679,158861,189655
73060,1.006084,675565651,471296978,324387,524691,58780871,295819,324390
73598,1.007149,888771760,655212993,323687,614111,81628022,295128,323695
73060,1.004873,949128165,711973280,252398,635000,88696016,224168,252400
73060,1.004243,925529638,704900973,182599,615851,87815062,154166,182608
73598,1.004828,977056571,728896302,251215,623815,90789766,223247,251213
73598,1.001158,908403847,674855040,252003,604300,84070273,223906,252001
73598,1.001138,920130773,688482420,252828,619947,85763763,224771,252830
74136,1.004644,708063985,496528787,326663,542145,61925218,296460,326664
74136,1.004618,694510962,499966643,255687,542062,62362294,225799,255686
74674,1.004384,685553186,490155805,324631,532455,61124859,294637,324635
74136,1.003995,820205792,597603473,323677,594252,74486875,295841,323681
74136,1.001230,635387761,465752239,194096,539856,58130293,165463,194449
74136,1.001358,707666776,516005898,247180,557088,64363262,217667,246918
75212,1.001724,898620869,656699359,322647,600716,81804223,294102,322652
74674,1.005132,838647825,640485337,185618,592931,79824996,154700,185623
74674,1.006324,666993501,477651719,326080,519001,59562213,294969,326088
74674,1.001702,1029048745,784334893,249514,647529,97669609,223311,249515
75212,1.001328,934900837,697608519,253923,655869,86923586,226346,253919
75212,1.004113,789401541,579742267,255885,577471,72264773,225801,255889
75750,1.000922,804727381,584396396,246990,579411,72855806,215898,246988
75212,1.005351,700372643,508801645,263550,527890,63437765,234487,263556
75750,1.007254,930658092,683502626,253064,621394,85159885,225032,253073
75750,1.001560,825732894,617872339,193375,577126,76996678,163908,193666
75750,1.005393,725380312,498341402,383679,524749,62114081,354837,383428
75750,1.007021,684682839,499694017,256826,548970,62341109,226656,256825
75212,1.004523,682426250,488339406,256686,539577,60925514,226605,256687
76288,1.001115,683581302,490094737,322896,524456,61099507,294667,322892
76826,1.008141,692335287,493725975,256743,548819,61593870,226858,256745
76288,1.236614,1001379136,723172248,334817,726912,90151083,300409,334822
76826,1.001344,665866984,488950677,256037,537360,60985594,226000,256045
77364,1.011149,722938291,508784507,326359,534407,63441422,295045,326361
76826,1.001187,933336650,699996923,253205,620650,87200965,224086,253211
77364,1.001234,693825158,499523623,328773,539231,62281458,295177,328776
77364,1.008080,684679986,500892761,256820,535583,62472944,225718,256819
77364,1.007927,714478826,511918688,329058,539727,63828181,294587,329062
77364,1.004360,678647362,497543142,198176,552989,62092372,162127,198179
77902,1.005926,713078869,500720346,320129,535591,62429645,289951,320136
77364,1.006218,687129033,495866643,256667,541536,61856092,225956,256665
77902,1.009297,979879145,734677401,251971,642363,91507556,224874,251977
77902,1.006572,706153720,495170845,325299,538133,61756984,295815,325291
77364,1.001101,696602480,498742800,257486,540710,62211453,225651,257487
77902,1.001198,694539662,499561914,254401,543994,62317313,226172,254407
78440,1.001123,913767926,664481168,315914,612654,82778970,286587,315916
77902,1.005685,728331471,523235541,262559,546403,65238399,233547,262564
77902,1.008426,711266458,511132231,329769,552736,63738776,295746,329765
77902,1.004290,860475287,632689104,253972,589572,78839172,224802,253972
77902,1.006002,786516726,575236337,255352,570878,71708232,225668,255359
78440,1.001112,800392006,592615638,252101,564746,73855850,224155,252109
77902,1.004661,915080592,688895781,255228,625244,85823489,224847,255231
78440,1.006030,978976452,740231655,251431,643565,92209301,224177,251434
78440,1.001064,902167313,669835150,252796,606258,83449278,224566,252801
78440,1.004706,971022651,714407800,323265,641574,88983144,294777,323265
78978,0.802006,815826966,621560827,169192,492493,77373356,150808,169188
