temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
54768,1.001796,790007254,750439363,21624,26893709,80681157,8986,21627
56920,1.000927,158218,32822,488,1467,3885,912,491
56920,1.001405,125277,31091,464,1393,3698,913,464
56382,1.001360,127013,31079,468,1411,3698,915,468
56920,1.001699,123678,31096,512,1470,3699,900,514
56382,1.000865,116483,30972,388,1278,3679,878,392
55306,1.001461,126974,31125,496,1393,3704,912,500
55844,1.001362,126293,31156,464,1349,3704,953,467
55844,1.002433,132552,31193,580,1555,3714,965,582
55844,1.000875,112700,30975,359,1258,3679,853,362
55306,1.619755,181904,31839,607,1381,3814,1449,607
55844,1.001542,124547,31183,450,1374,3717,926,452
55306,1.001486,124764,31062,461,1387,3693,912,464
55306,1.001368,127377,31088,472,1377,3703,935,473
55844,1.001663,131668,31109,490,1407,3704,954,490
55844,1.001511,138479,31012,461,1415,3683,960,463
55306,1.002081,122699,30925,476,1379,3679,858,476
55844,1.001371,115849,30921,400,1301,3671,859,401
55306,1.001632,123576,31094,448,1402,3706,929,449
54768,1.001323,135323,31205,520,1384,3723,996,521
55844,1.000988,160230,31306,524,1401,3730,1008,524
55844,1.002283,126665,31247,536,1519,3719,922,538
55306,1.001474,121063,31070,452,1403,3696,887,452
55306,1.001735,123209,31095,442,1389,3698,897,444
54768,1.001449,121667,31056,429,1393,3697,886,430
55306,1.001400,122470,31047,457,1389,3696,902,459
55306,1.499473,153126,31474,589,1433,3762,1264,591
55844,1.000930,156566,31246,508,1420,3724,982,511
55844,1.000910,135126,31202,471,1300,3717,1034,469
55306,1.000892,128509,31249,452,1270,3723,967,454
55306,1.000855,111070,30878,350,1234,3663,830,350
54768,4.922018,203986,32441,632,1459,3911,1613,633
54768,5.062221,248247,33289,824,1625,4043,1916,825
56382,1.000965,162339,31513,513,1457,3765,1028,512
56382,1.001050,131421,31284,401,1308,3731,955,402
54768,1.001106,126844,31160,432,1324,3709,940,435
55306,1.000887,124766,31160,388,1314,3711,921,390
54768,6.194450,217769,32657,706,1379,3945,1706,710
55844,1.000861,145029,31434,462,1325,3751,1055,464
55844,1.000665,181628,31593,490,1359,3778,1118,490
55844,1.000956,139244,31402,479,1323,3747,1054,479
55306,1.000927,130934,31293,412,1288,3727,956,412
54768,1.001132,129319,31046,457,1312,3689,911,460
54768,1.000938,132536,31100,391,1281,3699,937,392
54768,1.000910,123507,31058,373,1299,3698,904,373
54230,1.000960,125663,31118,400,1301,3704,923,405
54768,1.000903,111533,30798,343,1261,3657,796,346
54768,1.282516,172070,31795,581,1387,3813,1423,581
55844,1.000913,127960,31329,414,1272,3731,956,415
54768,1.000911,126621,31102,401,1299,3698,916,400
54768,1.001013,124660,31146,406,1283,3710,929,410
54768,1.000926,108967,30682,315,1250,3633,749,317
54230,4.636178,224203,32708,723,1460,3949,1762,724
55844,1.000939,123797,31216,396,1312,3719,917,398
54768,1.606915,142035,31078,486,1316,3700,1180,486
54768,1.000913,122990,31168,392,1311,3711,904,393
54768,1.000895,124454,31104,411,1313,3697,910,412
55306,1.000885,122396,31042,395,1303,3697,908,395
54768,1.000847,131347,31250,441,1316,3727,938,444
54768,1.007255,202738,31197,453,1294,3718,1169,457
55306,1.000923,117769,31147,341,1286,3710,841,345
54768,1.000924,118945,31078,357,1268,3699,862,357
54768,1.000827,126286,31109,364,1290,3702,906,369
54768,1.000670,185701,31523,497,1323,3765,1096,500
55844,1.000720,167631,31279,387,1288,3725,927,390
54768,1.000887,125357,31119,381,1274,3706,922,383
54768,1.000900,124371,31109,406,1291,3704,932,407
54768,1.000923,119831,31118,361,1287,3703,868,360
54768,1.000939,117030,30991,333,1292,3684,830,336
53692,1.000916,115701,31051,358,1238,3694,829,358
54768,1.000889,120600,31121,379,1273,3702,875,383
54768,1.000937,119927,31052,375,1288,3692,879,379
54768,1.000892,131003,31193,409,1300,3712,983,412
54768,1.000890,124204,31091,359,1286,3697,915,358
54768,1.001027,130337,31097,376,1294,3704,927,377
54230,1.000897,122925,31098,363,1311,3697,933,363
54768,1.000888,117574,30962,326,1249,3677,854,329
54768,1.000941,122993,31063,394,1273,3692,907,395
54230,1.000901,119158,31070,369,1279,3699,851,370
54768,1.000894,122712,31032,367,1255,3694,889,367
54230,1.000906,124481,31091,348,1270,3697,904,349
54230,1.000899,107406,30729,315,1253,3644,751,315
54230,5.140584,197895,32420,612,1448,3908,1555,614
54768,1.000891,122598,31323,381,1317,3732,943,382
54768,1.000978,121193,31191,435,1286,3715,915,436
54230,1.000903,119990,31184,381,1275,3714,931,380
54768,1.000809,133248,31364,399,1299,3746,976,400
54768,1.000635,137700,30909,327,1232,3673,821,330
54230,4.663090,279754,33209,883,1486,4031,2080,886
55844,1.009238,163496,31633,944,1818,3778,1195,945
54230,1.008997,188985,31642,970,1827,3778,1574,972
54768,1.008401,146043,31287,901,1767,3719,1051,902
54768,1.010169,143844,31228,916,1819,3713,1062,919
54230,1.010465,141031,31000,855,1730,3679,1081,858
54230,1.009843,129631,30893,851,1747,3656,913,852
54768,1.009228,124038,30772,796,1742,3643,866,796
54230,1.009110,125654,30771,759,1685,3643,888,761
54230,1.011862,129125,30805,821,1758,3645,925,828
54230,1.001369,105984,30707,381,1277,3641,801,382
54230,1.001203,106711,30709,356,1305,3638,732,356
54768,1.000893,134658,30745,396,1346,3644,750,400
