temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
56382,1.002274,1132601480,918465519,10104,527405,114148096,11901,10108
57996,1.000536,1182235039,962103192,1523,530235,119569703,1194,1525
57996,1.000557,1180607801,961633891,1474,530043,119511176,1198,1477
57996,1.000530,1184688543,965000755,1471,531733,119929848,926,1470
59072,1.000522,1186045758,966120027,1358,532288,120068899,755,1359
58534,1.000517,1173237864,952143758,1610,525011,118332082,1668,1610
59072,1.000571,1185773517,965861276,1243,532182,120036722,1097,1244
59072,1.000510,1185600840,965759144,1435,532214,120023774,755,1434
58534,1.000515,1181566554,962429956,1371,530274,119610216,971,1373
59072,1.000509,1184234928,964632209,1369,531480,119883802,821,1371
59072,1.000526,1178067505,956128858,1544,526993,118827475,1428,1545
59072,1.000552,1180615838,961658551,1393,530001,119514262,1174,1396
59072,1.000554,1185877728,965976585,1268,532194,120050983,850,1270
59072,1.000519,1185316392,965526320,1413,531923,119994864,810,1415
59072,1.000527,1181575305,962465138,1419,530161,119614462,1007,1419
59072,1.000526,1169250459,949086796,1574,523181,117952281,1799,1570
59610,1.000669,1181696286,962541414,1344,530468,119624180,1190,1347
59072,1.000581,1185955568,966049167,1320,532215,120059780,767,1320
59072,1.000555,1185215187,965431669,1242,531856,119983555,899,1244
59072,1.000613,1181554824,962397671,1385,530275,119605898,1168,1387
59610,0.007395,5713352,4447048,945,4548,550782,1759,944
