temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
54768,1.003974,2485171453,2201666231,50324,47098675,252002043,37147,50341
58534,1.001362,2193287326,1819386667,240479,21516420,216468981,234136,240478
60686,5.205670,22211010844,18034771734,244540,9902906,2241425534,227421,244533
64452,1.510757,3956496411,3140247734,246797,1957187,390456691,232877,246801
65528,1.001123,2448233828,1905155036,308455,1225440,236883986,295522,308459
66604,1.000856,2373533351,1873024074,240208,1219104,232916438,227010,240197
66604,1.001024,2674894913,2102315163,236511,1317024,261390996,225127,236521
66604,1.001290,2503540071,1973074931,240120,1274283,245350905,226162,240112
67142,1.000988,2770555221,2189621764,236066,1364452,272236980,224721,236066
67142,1.001054,2932168721,2342114748,164975,1437524,291196478,154533,164982
67680,1.001571,2767427150,2183308662,235292,1354961,271440686,224956,235297
67680,1.002195,2295008818,1798605289,241793,1180782,223664204,227454,241799
68756,1.002888,2640267087,2053246868,308248,1295487,255275096,295412,308254
68218,1.001566,2684871712,2120645201,235510,1320863,263656860,224609,235503
69294,3.544670,9878218778,7812052156,791482,4847464,971267278,750407,791492
68756,1.001649,2883834014,2293458769,164065,1395445,285144740,154479,164068
69832,1.001277,2901638086,2292678677,235308,1408037,285035347,224251,235313
70908,5.267593,13670315766,10767830137,1272654,6868002,1338896121,1196475,1272664
71446,3.288372,8815484980,6954502641,851668,4358724,864648764,816132,851672
72522,1.001232,2185156990,1745142100,103624,1177251,217060777,89683,103604
73060,1.001119,4642674886,3780016406,3310,2032129,469774449,1812,3311
71984,1.000669,4649967498,3776312867,71672,2039159,469301936,71043,71678
73060,1.000825,3204587352,2542057888,229204,1515062,316003574,221909,229214
74136,1.001114,2925769760,2313267475,235484,1422470,287588271,224944,235483
73060,1.001434,2672968011,2128909238,170230,1361183,264719428,157624,170231
73060,1.001745,2348338876,1842455551,242934,1218842,229118772,229414,242947
73598,1.004315,2341390268,1825420501,309020,1184302,226967461,298587,309029
73598,1.002014,2296547411,1787281316,311800,1200219,222279575,297879,311792
74136,1.001716,2880182078,2293511111,167329,1425631,285164697,156275,167334
74136,1.001957,2424909077,1887865492,309762,1232332,234745449,297146,309761
74136,1.001611,2468807618,1942128794,238477,1254779,241499813,226868,238480
74674,1.001748,2857645894,2264989138,235279,1414856,281615545,225676,235284
74674,1.001138,2863481722,2273701339,201076,1424147,282706631,191153,201079
75212,1.001303,2490122687,1955336916,272906,1262567,243128193,261332,272912
75212,1.001251,2323948271,1818040123,240912,1194958,226084122,227040,240921
75212,1.001135,2695206047,2130449877,237061,1335137,264887518,225372,237056
75750,1.001029,2915631381,2308167612,234539,1409427,286956868,224361,234542
75212,1.001585,2784498239,2204485140,236345,1369437,274083802,225423,236347
75750,1.001430,2550659461,2005496664,237466,1264983,249349749,225184,237466
75750,1.000964,2641046354,2082944927,238036,1310762,258987635,225407,238038
76288,1.000903,2803133643,2229863969,196565,1388972,277254446,184978,197132
75212,1.000909,2941986954,2337311647,205514,1432914,290596410,194489,205145
76288,1.001143,2959158410,2351952365,234739,1426805,292393475,223651,234743
76288,1.001355,2922789840,2316047247,165377,1411096,287926870,153928,165383
76288,1.001341,2417307286,1886996085,309601,1217881,234647173,295647,309601
76826,1.001178,2424949761,1920121190,174433,1262726,238794886,157673,174441
76826,1.001461,2506868413,1979563007,239247,1262490,246123303,225475,239256
77364,1.001465,2399844294,1864430765,309215,1199509,231834898,295376,309199
76826,1.000968,2584433937,2039153203,238778,1294522,253541621,225980,238781
77364,1.001009,2678295883,2121165429,237297,1340934,263746196,226026,237290
77364,1.000806,2776329560,2198422017,237959,1395578,273358953,225404,237958
77902,4.814196,13335234286,10511081086,1247917,6619109,1306887131,1187903,1247924
77902,3.153662,8813075998,6985983063,712066,4357919,868588886,674734,712069
78440,1.000910,2777372636,2214852113,165858,1383519,275400814,155338,165863
78978,1.001100,2705073774,2121640507,306294,1338080,263783420,295203,306292
78978,1.000851,2537271369,2002209500,237313,1268744,248958371,224953,237319
