temp,delta_t,PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_HW_CACHE_MISSES,PERF_COUNT_HW_BRANCH_MISSES,PERF_COUNT_HW_BRANCH_INSTRUCTIONS,PERF_COUNT_HW_CACHE_LL_read_miss,PERF_COUNT_HW_CACHE_L1D_read_miss
54768,1.001803,1606200658,1507852099,61755,54196057,162340170,53674,61769
59072,1.001407,391190183,368947346,9538,13221260,39653717,5675,9531
57996,1.002926,323556,50503,1215,3819,8037,1142,1219
56920,1.002439,235488,40377,887,2642,5785,894,888
55844,1.915605,293407,49506,1042,3644,7830,1413,1045
56382,1.002907,118336,31034,666,1556,3704,783,666
54768,33.830268,8694126,960839,18480,103845,206336,13171,18484
54230,3.595847,1382426,162355,4018,15454,31325,3799,4020
54230,2.448268,1375553,157929,4007,15308,30855,3792,4007
53692,1.001272,1339360,157084,3816,15157,30715,3473,3816
54768,1.001175,1329755,157092,3779,15203,30712,3416,3780
53692,1.001124,1325501,156942,3775,15175,30687,3381,3774
54768,1.008080,1339319,156879,4252,15578,30675,3493,4253
54230,1.002760,1344079,157589,4102,15462,30796,3517,4106
54230,1.001491,1335801,157315,3895,15281,30751,3500,3895
53692,1.001282,1334079,156873,3839,15169,30677,3474,3842
53692,1.001431,1333147,157072,3855,15275,30710,3453,3856
54230,1.001385,1327608,157061,3815,15223,30705,3381,3818
54230,1.001318,1331632,157297,3874,15258,30747,3422,3875
53692,1.000986,1337381,157164,3816,15190,30722,3499,3820
54230,1.001218,1327921,157315,3762,15211,30752,3389,3765
53692,2.051457,14775227,870740,73009,49618,129429,73193,73009
54768,1.001120,26637528,2324250,122825,146744,391925,115382,122828
55844,1.001320,40066635,3064053,192331,156098,476339,185035,192337
56920,1.001466,36649116,2852833,158807,169118,469438,150762,158805
57458,1.001512,36359411,2854283,158758,169272,469780,150755,158763
57996,1.000996,47856119,3395149,226998,156449,509813,219806,226996
57996,1.000840,35770216,2839631,158835,167549,466485,150606,158839
58534,1.001074,36165393,2851699,158753,168872,469183,150833,158753
58534,1.001106,40826491,3099597,185729,168009,493301,178288,186119
57996,1.000894,42993036,3128224,199345,155878,482318,191711,199075
59072,3.420184,133660742,10040108,614096,530671,1585492,588809,614097
59610,1.000882,35674873,2758069,158052,158477,448311,150481,158051
59072,1.001158,36332838,2842463,158703,167829,467137,150759,158706
59610,1.001051,36473403,2851339,158559,168832,469096,150766,158561
59610,1.001057,48027913,3394772,227073,156422,509736,219826,227074
59072,1.001284,35694658,2859437,158691,169737,470952,150287,158695
59072,2.192677,85031002,6414771,386071,346334,1020424,369817,386075
60148,1.001104,36932366,2870143,159090,171026,473223,151150,159090
60148,1.699410,67130981,5057294,308274,268408,798995,295759,308279
60686,1.001722,19401638,1596562,82071,102242,270417,77604,82089
59072,1.004269,46350469,3316644,226740,148157,492399,219757,226742
60148,1.186804,37791634,3017214,161579,187687,505878,152735,161584
60148,1.004817,36699814,2859700,159362,170144,470846,152174,159362
60686,1.005017,47505222,3317866,226885,148276,492585,220440,226883
60148,1.003715,35221282,2799495,158770,163398,457583,150419,158772
60148,1.005777,36322739,2837257,159753,167464,465578,152406,159755
61224,4.051644,151180790,11452529,693464,615301,1819069,664177,693466
61224,1.004958,38600696,2956524,172885,166402,476774,165907,173281
60686,1.817158,77467106,5658979,364957,277981,869115,351111,364698
61224,1.004126,36059132,2792105,159043,162688,455907,150704,159047
61224,1.006244,36812526,2869112,159808,171259,472952,152497,159813
60686,1.005679,36167356,2852930,159216,169416,469471,151673,159216
61224,1.004863,47428160,3378936,227632,155027,506200,220664,227637
61224,1.578874,53874989,4306732,238381,258161,712339,226113,238387
61224,1.005622,48432307,3430675,228142,160774,517612,221493,228138
61224,1.004097,35649850,2802400,159044,163817,458080,151565,159046
61224,1.007587,36057506,2842824,159271,168259,467201,152185,159267
61224,1.007710,35912200,2848130,159138,168916,468371,152342,159141
61762,4.079376,162093837,12072470,762435,611293,1876756,733334,762435
61762,2.522805,87809072,6867851,392261,397075,1120955,372887,392264
62300,3.595957,135111642,10207338,616967,549461,1622589,590091,616970
61762,1.001733,47310291,3370666,227323,153883,504332,220174,227323
61224,3.682385,68628054,5358962,312182,302052,866047,296981,312186
59610,1.001222,68470036,5358648,311983,301795,866001,296475,311988
59072,1.001644,68477408,5358815,312039,301898,866026,296568,312044
58534,0.367995,68603545,5372358,312889,302904,867646,297938,312888
